West Virginia , 2020-06-16 , 5 , -27
West Virginia , 2020-06-17 , 0 , -29
West Virginia , 2020-06-18 , -1 , -29
West Virginia , 2020-06-19 , -5 , -31
West Virginia , 2020-06-20 , -4 , -7
Wisconsin , 2020-06-14 , 2 , -4
Wisconsin , 2020-06-15 , -2 , -30
Wisconsin , 2020-06-16 , -3 , -31
Wisconsin , 2020-06-17 , -1 , -31
Wisconsin , 2020-06-18 , -2 , -31
Wisconsin , 2020-06-19 , -7 , -32
Wisconsin , 2020-06-20 , -10 , -4
Wyoming , 2020-06-14 , 15 , -8
Wyoming , 2020-06-15 , 13 , -22
Wyoming , 2020-06-16 , 11 , -22
Wyoming , 2020-06-17 , 11 , -24
Wyoming , 2020-06-18 , 11 , -24
Wyoming , 2020-06-19 , 4 , -25
Wyoming , 2020-06-20 , 5 , -8
