Washington , 2020-05-15 , -33 , -47
Washington , 2020-05-16 , -40 , -30
West Virginia , 2020-05-10 , -13 , -19
West Virginia , 2020-05-11 , -21 , -35
West Virginia , 2020-05-12 , -11 , -33
West Virginia , 2020-05-13 , -11 , -34
West Virginia , 2020-05-14 , -13 , -34
West Virginia , 2020-05-15 , -19 , -34
West Virginia , 2020-05-16 , -17 , -19
Wisconsin , 2020-05-10 , -35 , -25
Wisconsin , 2020-05-11 , -31 , -39
Wisconsin , 2020-05-12 , -29 , -39
Wisconsin , 2020-05-13 , -27 , -39
Wisconsin , 2020-05-14 , -28 , -39
Wisconsin , 2020-05-15 , -26 , -39
Wisconsin , 2020-05-16 , -27 , -18
Wyoming , 2020-05-10 , -9 , -18
Wyoming , 2020-05-11 , -14 , -27
Wyoming , 2020-05-12 , -13 , -27
Wyoming , 2020-05-13 , -12 , -28
Wyoming , 2020-05-14 , -13 , -29
Wyoming , 2020-05-15 , -13 , -27
Wyoming , 2020-05-16 , -11 , -14
